"Pathway"	"Sample1"	"Sample2"	"Sample3"	"Sample4"	"Sample5"	"Sample6"	"Sample7"	"Sample8"	"Sample9"	"Sample10"	"Sample11"	"Sample12"	"Sample13"	"Sample14"	"Sample15"	"Sample16"	"Sample17"	"Sample18"	"Sample19"	"Sample20"	"Sample21"	"Sample22"	"Sample23"	"Sample24"	"Sample25"	"Sample26"	"Sample27"	"Sample28"	"Sample29"	"Sample30"	"Sample31"	"Sample32"	"Sample33"	"Sample34"	"Sample35"	"Sample36"	"Sample37"	"Sample38"	"Sample39"	"Sample40"	"Sample41"	"Sample42"	"Sample43"	"Sample44"	"Sample45"	"Sample46"	"Sample47"	"Sample48"	"Sample49"	"Sample50"	"Sample51"	"Sample52"	"Sample53"	"Sample54"	"Sample55"	"Sample56"	"Sample57"	"Sample58"	"Sample59"	"Sample60"	"Sample61"	"Sample62"	"Sample63"	"Sample64"	"Sample65"	"Sample66"	"Sample67"	"Sample68"	"Sample69"	"Sample70"	"Sample71"	"Sample72"	"Sample73"	"Sample74"	"Sample75"	"Sample76"	"Sample77"	"Sample78"	"Sample79"	"Sample80"	"Sample81"	"Sample82"	"Sample83"	"Sample84"	"Sample85"	"Sample86"	"Sample87"	"Sample88"	"Sample89"	"Sample90"	"Sample91"	"Sample92"	"Sample93"	"Sample94"	"Sample95"	"Sample96"	"Sample97"	"Sample98"	"Sample99"	"Sample100"	"Sample101"	"Sample102"	"Sample103"	"Sample104"	"Sample105"	"Sample106"	"Sample107"	"Sample108"	"Sample109"	"Sample110"	"Sample111"	"Sample112"	"Sample113"	"Sample114"	"Sample115"	"Sample116"	"Sample117"	"Sample118"	"Sample119"	"Sample120"	"Sample121"	"Sample122"	"Sample123"	"Sample124"	"Sample125"	"Sample126"	"Sample127"
"ko04214"	48.5737373737374	29.9214285714286	63.1948051948052	61.6747474747475	44.9223665223665	45.7809523809524	59.7815295815296	54.929329004329	49.0190476190476	72.8426046176046	79.5237373737374	69.6271284271284	59.8267676767677	55.110101010101	44.1890331890332	49.8840909090909	49.8852813852814	44.2859307359307	62.762481962482	92.3864718614719	87.8142135642136	111.637662337662	63.4745670995671	65.6833333333333	92.565404040404	20.8882034632035	71.6977272727273	114.292424242424	103.537481962482	58.6056998556999	85.2995670995671	45.6281385281385	79.6414141414141	72.1471861471861	89.7993867243867	53.1852813852814	46.4488455988456	35.2709956709957	66.8556998556999	68.8880230880231	84.7854617604618	21.8618326118326	40.4138528138528	54.6166666666667	67.5616522366522	72.472619047619	60.5905122655123	83.0946248196248	24.5727272727273	71.9404761904762	109.450757575758	95.1611111111111	69.5862914862915	94.3112914862915	103.990223665224	52.8015873015873	62.9602813852814	81.3238095238095	63.4628427128427	73.8247474747475	50.6666666666667	61.2410533910534	57.8890331890332	78.3702380952381	105.753138528139	45.8971861471861	94.1138528138528	79.4662337662338	73.05	43.1186147186147	88.1390331890332	64.3199855699856	67.4852813852814	69.2936147186147	91.2002164502164	80.1283189033189	38.0476190476191	46.7165945165945	61.0689754689755	86.3162337662338	68.4616522366522	81.6239177489177	67.3070707070707	72.0213564213564	61.4808802308802	84.073556998557	61.7333333333333	58.1856421356421	79.5694444444444	89.3937950937951	87.4318903318903	46.437012987013	42.4890331890332	63.673556998557	64.0424242424242	44.2690476190476	54.7604617604618	73.1196248196248	51.854329004329	74.0339105339105	75.7190476190476	62.2056998556998	41.6616522366522	103.372546897547	92.9937950937951	88.1045093795094	75.7791486291486	67.7779581529581	78.1196248196248	63.8983766233766	57.6400432900433	42.95670995671	59.1267676767677	55.1713564213564	53.3059523809524	18.5428571428571	48.0095238095238	90.8308802308802	70.4676046176046	58.65670995671	29.3382034632035	43.6410533910534	75.1366522366522	54.0001082251082	74.9902236652237	69.9239177489177	47.3342712842713
"ko04216"	126.988023088023	38.5285714285714	173.249567099567	190.191414141414	89.1080808080808	113.347619047619	146.386291486291	115.354329004329	115.638095238095	168.036652236652	193.199927849928	182.372366522367	157.443434343434	116.667243867244	89.6056998556999	114.211471861472	91.6829004329004	122.374025974026	181.238672438672	278.337662337662	254.097546897547	267.894805194805	155.018614718615	180.133333333333	256.752308802309	73.9417748917749	202.432251082251	289.8829004329	245.845815295815	180.441414141414	247.661471861472	89.5757575757576	223.441414141414	214.087662337662	269.024386724387	190.399567099567	161.827417027417	120.8829004329	158.753318903319	184.564213564214	231.022366522367	100.526118326118	92.604329004329	102.616666666667	102.419985569986	175.502380952381	115.765512265512	180.726767676768	74.5560606060606	175.559523809524	281.142424242424	227.346825396825	141.019624819625	243.686291486291	265.091414141414	178.770634920635	195.016233766234	162.621428571429	147.434271284271	134.441414141414	134.033333333333	216.367243867244	171.291414141414	173.445238095238	267.237662337662	148.520995670996	248.404329004329	171.473376623377	177.333333333333	159.675757575758	190.460461760462	172.836652236652	160.328138528139	216.170995670996	206.071645021645	201.829509379509	133.87619047619	120.761832611833	131.368975468975	194.042424242424	187.4056998557	239.146536796537	211.083261183261	227.626118326118	156.816594516595	209.589033189033	142.809523809524	210.614213564214	180.265873015873	216.962842712843	194.669985569986	134.182251082251	105.560461760462	167.496176046176	148.342424242424	144.183333333333	177.796176046176	220.155339105339	165.123376623377	182.729148629149	259.880952380952	171.708080808081	140.624747474747	273.347546897547	226.377128427128	253.8056998557	186.55772005772	136.229148629149	194.617243867244	177.563852813853	87.1590909090909	85.2305194805195	147.352958152958	133.278499278499	150.988095238095	70.9047619047619	174.371428571429	206.185642135642	147.065223665224	162.354329004329	74.537012987013	78.6196248196248	196.836652236652	194.787012987013	202.762842712843	202.334632034632	159.053318903319
"ko04260"	0	0	0	6	16	0	0	0	1.33333333333333	0	0	0	0	4	0	0	0	0	2.66666666666667	0	8	0	0	0	6	0	0	0	0	0	0	0	6	4	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	3	0	0	0	0	0	0	0	2.66666666666667	0	0	11	5	7	0	4	0	0	0	4	0	0	2.66666666666667	8	0	11	0	10	0	0	0	0	0	0	6	0	0	0	0	11	0	0	0	2.33333333333333	0	2	0	0	5	9.66666666666667	10	0	0	5	3	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
"ko04612"	85.1475468975469	16.3857142857143	82.6400432900433	80.6914141414141	78.9890331890332	34.8047619047619	80.4196248196248	56.2829004329004	64.8880952380952	82.7652236652237	72.4451659451659	65.4676046176046	64.2517676767677	58.8136724386724	50.3795093795094	69.551948051948	60.8138528138528	33.7668831168831	66.3434343434343	95.3995670995671	78.2344516594517	102.209090909091	76.204329004329	85.1	91.6261183261183	51.7560606060606	91.5941558441558	149.445995670996	96.8803391053391	65.7390331890332	76.6924242424242	37.4448051948052	78.6080808080808	91.4114718614719	90.7148629148629	88.8971861471861	55.8726551226551	56.0162337662338	82.4199855699856	45.3832611832612	91.2747474747475	64.840404040404	56.104329004329	44.2166666666667	70.9176046176046	59.4404761904762	43.6167027417027	81.0529581529582	47.5477272727273	65.5535714285714	97.2757575757576	68.3456349206349	62.8743867243867	130.20772005772	122.215223665224	93.9646825396825	78.0888528138528	51.7678571428571	43.4092712842713	84.3414141414141	47.05	89.1529581529581	82.9556998556999	70.1011904761905	101.954329004329	75.9614718614719	69.1948051948052	79.8233766233766	71.1452380952381	59.8186147186147	102.348556998557	66.996176046176	63.5281385281385	77.5829004329004	94.371645021645	72.4390331890332	71.8857142857143	52.6023088023088	44.6082611832612	98.2412337662338	74.3080808080808	70.1441558441558	80.3784992784993	74.1308802308802	75.3189754689755	70.6223665223665	66.7666666666667	70.7142135642136	71.1801587301587	86.8128427128427	90.296176046176	35.9584415584416	30.498556998557	67.6009379509379	59.0424242424242	68.7607142857143	62.796176046176	93.6505772005772	77.4781385281385	88.0767676767677	85.5095238095238	76.3556998556999	53.7199855699856	87.3761183261183	77.6366522366522	99.1533189033189	86.0862914862915	69.5458152958153	102.95652958153	57.5840909090909	55.8483766233766	27.3090909090909	82.6148629148629	30.9320707070707	50.3833333333333	33.1452380952381	57.9785714285714	68.8618326118326	79.5628427128427	82.5876623376623	37.8203463203463	30.4291486291486	91.4842712842713	66.5572510822511	81.5342712842713	88.0798701298701	63.7818903318903
"ko04614"	12.7	0	4.5	13.6	5.4	0	6.1	3.05714285714286	2.8	6.95	16.75	19	4.4	3.25	0	0	0	5.25	9.7	24.15	18.1	27.15	15.85	15.7	23.1	1.8	9.1	15.25	13.7	18.3	19.95	0	23.5	20.5666666666667	22.5	11.2	8.4	13.05	11.5	15.9	17.6	7	0	5.65	6.85	15.9	7.95	20.15	0	16.6333333333333	22.95	15.4	1.75	23.65	20.7	3.8	4.2	16	7.6	0	0	19.7	16.5	14.15	27.5642857142857	4.45	19.1833333333333	12.3	16.5	4.8	18.8	18.8142857142857	16.1	18.2	14.7	16.35	9	2.4	17.25	15.2	11.8571428571429	23.8	14.5	26.6	14.6	22.15	14.8142857142857	19.8	5	20.3	13.2	9.4	10.4	14	12	9.55	18.5	21.95	17.95	13.6	27.65	9.55	4.8	28.5	19	17.8	12.6	10.15	21.7	11.15	0	3.75	6	12.25	12	1.6	18.8	18.6	10	3.8	0	2.4	13.5	22.75	20.2	21.05	19.65
"ko04621"	414.149639249639	98.0571428571428	385.000216450216	396.090404040404	283.249927849928	123.614285714286	375.110028860029	182.995454545455	282.730952380952	428.723737373737	320.982972582973	329.202308802309	276.875505050505	304.015981240981	202.588023088023	359.614502164502	336.462121212121	185.732034632035	275.376695526696	365.600216450216	360.634163059163	419.762121212121	331.200216450216	386	375.147258297258	189.680303030303	368.656493506494	598.853787878788	430.661219336219	279.126118326118	393.357359307359	176.250216450216	365.973737373737	357.402597402597	414.048124098124	375.85974025974	211.794227994228	251.124025974026	343.871356421356	164.944877344877	420.440404040404	326.897258297258	235.98354978355	165.7	300.902308802309	250.854761904762	179.893037518038	331.693362193362	207.410064935065	333.210714285714	387.762121212121	317.697222222222	255.560028860029	573.498124098124	554.266594516595	479.882936507937	377.644264069264	202.884523809524	203.684451659452	418.540404040404	236.066666666667	421.326695526696	436.142784992785	305.770238095238	472.562121212121	381.693073593074	308.352597402597	338.15974025974	275.602380952381	315.802597402597	458.311832611833	279.707070707071	247.121645021645	344.066883116883	405.639177489177	285.216594516595	358.461904761905	246.763924963925	172.77702020202	422.120454545455	268.899927849928	300.094588744589	391.168686868687	325.273448773449	357.359163059163	285.961832611833	209.985714285714	323.073448773449	340.412698412698	326.614213564214	448.495165945166	180.84696969697	147.978499278499	288.318975468975	343.945454545455	277.489285714286	269.992784992785	360.960028860029	343.614502164502	393.850505050505	361.928571428571	350.809451659452	286.061832611833	391.263924963925	291.709451659452	419.816594516595	472.869552669553	285.96240981241	467.723124098124	274.141883116883	262.827597402597	138.462121212121	405.864790764791	139.410353535354	269.554761904762	158.361904761905	277.695238095238	334.866305916306	360.638023088023	358.093073593074	202.089826839827	163.657647907648	428.864213564214	347.517207792208	390.616594516594	421.585064935065	212.318975468975
"ko04622"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.75	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ko04626"	337.209235209235	83.3428571428571	326.962554112554	308.365656565657	238.579942279942	111.033333333333	298.661832611833	161.857792207792	224.947619047619	335.082323232323	257.944949494949	257.637085137085	209.523737373737	262.98088023088	179.601370851371	270.205411255411	265.612554112554	138.381818181818	213.192784992785	296.019696969697	261.078282828283	317.769696969697	258.107792207792	313.166666666667	287.423520923521	165.945670995671	303.050432900433	500.038744588745	351.928499278499	214.065656565657	295.793506493506	131.288744588745	280.232323232323	277.979220779221	307.123737373737	304.955411255411	163.007287157287	205.379220779221	290.839466089466	134.628282828283	313.077561327561	256.237806637807	203.622077922078	157.507142857143	253.815656565657	195.545238095238	126.835858585859	248.126118326118	185.255194805195	278.354761904762	302.348268398268	270.173015873016	188.923737373737	456.138023088023	428.970418470418	402.442063492063	311.517316017316	161.111904761905	167.132323232323	321.39898989899	182.966666666667	333.240404040404	343.72518037518	239.533333333333	369.624458874459	309.900649350649	240.979220779221	266.729220779221	218.27380952381	244.464935064935	348.827561327561	233.777561327561	202.333982683983	263.367316017316	323.927056277056	209.756132756133	294.985714285714	199.361616161616	123.775901875902	356.262554112554	212.860894660895	228.79329004329	312.475901875902	252.656854256854	286.273520923521	208.710894660895	158.352380952381	247.199711399711	271.234920634921	272.087085137085	359.082323232323	145.257575757576	103.310894660895	243.158513708514	256.169696969697	229.657142857143	219.327561327561	281.352308802309	274.119696969697	316.578499278499	277.538095238095	281.42518037518	234.068037518037	310.813997113997	241.927561327561	337.391847041847	365.116594516595	223.314213564214	377.090404040404	232.67683982684	218.043506493506	117.979220779221	325.964213564214	126.47113997114	221.507142857143	133.533333333333	214.633333333333	238.823520923521	276.851370851371	274.107792207792	159.350432900433	131.561832611833	345.818037518037	282.548051948052	308.710894660895	331.988528138528	170.201370851371
"ko04657"	85.1475468975469	16.3857142857143	82.6400432900433	80.6914141414141	78.9890331890332	34.8047619047619	80.4196248196248	56.2829004329004	64.8880952380952	82.7652236652237	72.4451659451659	65.4676046176046	64.2517676767677	58.8136724386724	50.3795093795094	69.551948051948	60.8138528138528	33.7668831168831	66.3434343434343	95.3995670995671	78.2344516594517	102.209090909091	76.204329004329	85.1	91.6261183261183	51.7560606060606	91.5941558441558	149.445995670996	96.8803391053391	65.7390331890332	76.6924242424242	37.4448051948052	78.6080808080808	91.4114718614719	90.7148629148629	88.8971861471861	55.8726551226551	56.0162337662338	82.4199855699856	45.3832611832612	91.2747474747475	64.840404040404	56.104329004329	44.2166666666667	70.9176046176046	59.4404761904762	43.6167027417027	81.0529581529582	47.5477272727273	65.5535714285714	97.2757575757576	68.3456349206349	62.8743867243867	130.20772005772	122.215223665224	93.9646825396825	78.0888528138528	51.7678571428571	43.4092712842713	84.3414141414141	47.05	89.1529581529581	82.9556998556999	70.1011904761905	101.954329004329	75.9614718614719	69.1948051948052	79.8233766233766	71.1452380952381	59.8186147186147	102.348556998557	66.996176046176	63.5281385281385	77.5829004329004	94.371645021645	72.4390331890332	71.8857142857143	52.6023088023088	44.6082611832612	98.2412337662338	74.3080808080808	70.1441558441558	80.3784992784993	74.1308802308802	75.3189754689755	70.6223665223665	66.7666666666667	70.7142135642136	71.1801587301587	86.8128427128427	90.296176046176	35.9584415584416	30.498556998557	67.6009379509379	59.0424242424242	68.7607142857143	62.796176046176	93.6505772005772	77.4781385281385	88.0767676767677	85.5095238095238	76.3556998556999	53.7199855699856	87.3761183261183	77.6366522366522	99.1533189033189	86.0862914862915	69.5458152958153	102.95652958153	57.5840909090909	55.8483766233766	27.3090909090909	82.6148629148629	30.9320707070707	50.3833333333333	33.1452380952381	57.9785714285714	68.8618326118326	79.5628427128427	82.5876623376623	37.8203463203463	30.4291486291486	91.4842712842713	66.5572510822511	81.5342712842713	88.0798701298701	63.7818903318903
"ko04659"	85.1475468975469	16.3857142857143	82.6400432900433	80.6914141414141	78.9890331890332	34.8047619047619	80.4196248196248	56.2829004329004	64.8880952380952	82.7652236652237	72.4451659451659	65.4676046176046	64.2517676767677	58.8136724386724	50.3795093795094	69.551948051948	60.8138528138528	33.7668831168831	66.3434343434343	95.3995670995671	78.2344516594517	102.209090909091	76.204329004329	85.1	91.6261183261183	51.7560606060606	91.5941558441558	149.445995670996	96.8803391053391	65.7390331890332	76.6924242424242	37.4448051948052	78.6080808080808	91.4114718614719	90.7148629148629	88.8971861471861	55.8726551226551	56.0162337662338	82.4199855699856	45.3832611832612	91.2747474747475	64.840404040404	56.104329004329	44.2166666666667	70.9176046176046	59.4404761904762	43.6167027417027	81.0529581529582	47.5477272727273	65.5535714285714	97.2757575757576	68.3456349206349	62.8743867243867	130.20772005772	122.215223665224	93.9646825396825	78.0888528138528	51.7678571428571	43.4092712842713	84.3414141414141	47.05	89.1529581529581	82.9556998556999	70.1011904761905	101.954329004329	75.9614718614719	69.1948051948052	79.8233766233766	71.1452380952381	59.8186147186147	102.348556998557	66.996176046176	63.5281385281385	77.5829004329004	94.371645021645	72.4390331890332	71.8857142857143	52.6023088023088	44.6082611832612	98.2412337662338	74.3080808080808	70.1441558441558	80.3784992784993	74.1308802308802	75.3189754689755	70.6223665223665	66.7666666666667	70.7142135642136	71.1801587301587	86.8128427128427	90.296176046176	35.9584415584416	30.498556998557	67.6009379509379	59.0424242424242	68.7607142857143	62.796176046176	93.6505772005772	77.4781385281385	88.0767676767677	85.5095238095238	76.3556998556999	53.7199855699856	87.3761183261183	77.6366522366522	99.1533189033189	86.0862914862915	69.5458152958153	102.95652958153	57.5840909090909	55.8483766233766	27.3090909090909	82.6148629148629	30.9320707070707	50.3833333333333	33.1452380952381	57.9785714285714	68.8618326118326	79.5628427128427	82.5876623376623	37.8203463203463	30.4291486291486	91.4842712842713	66.5572510822511	81.5342712842713	88.0798701298701	63.7818903318903
"ko04724"	222.521284271284	81.2285714285714	267.634848484848	238.316161616162	161.882828282828	103.809523809524	236.944011544012	151.468181818182	176.604761904762	231.923304473304	202.106998556999	181.097113997114	188.033297258297	165.74044011544	109.830447330447	198.361038961039	190.294372294372	151.54329004329	209.741630591631	304.834848484848	245.829617604618	309.861038961039	197.11341991342	242.166666666667	265.995093795094	130.047835497836	258.18354978355	381.128896103896	268.254725829726	190.142352092352	259.78961038961	107.049134199134	219.668542568543	262.31341991342	293.784487734488	239.682467532468	167.023881673882	160.299134199134	239.423304473304	152.852236652237	254.48759018759	159.430808080808	149.475324675325	126.42380952381	161.594733044733	167.252380952381	118.803643578644	233.251154401154	151.741883116883	201.034523809524	297.468181818182	249.478174603175	207.696392496392	371.26544011544	334.549494949495	286.323412698413	248.595562770563	161.14880952381	167.729256854257	195.232828282828	130.866666666667	257.058297258297	236.859018759019	207.39880952381	309.206277056277	224.637229437229	265.458658008658	212.720562770563	190.711904761905	202.884848484848	252.985209235209	198.6613997114	181.384848484848	229.701515151515	238.183766233766	190.854256854257	195.747619047619	148.849855699856	133.622474747475	273.902705627706	228.085209235209	220.647835497836	257.88556998557	231.256998556999	193.016522366522	208.142352092352	167.704761904762	221.371284271284	232.072222222222	235.173304473304	275.523304473304	158.576406926407	142.918542568543	222.93759018759	172.951515151515	177.227380952381	206.842352092352	260.11544011544	215.244372294372	243.23924963925	260.380952380952	224.359018759019	168.801875901876	281.96176046176	239.630447330447	308.920923520924	249.674963924964	181.910678210678	286.333297258297	203.447943722944	142.557467532468	112.556277056277	228.463059163059	123.989141414141	147.164285714286	96.8309523809524	173.364285714286	207.176046176046	204.339971139971	230.011038961039	124.25974025974	97.3963924963925	262.078066378066	203.718073593074	253.435209235209	263.554978354978	193.768542568543
"ko04726"	0	0	0	0	0	1.5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	1	0	0	0.833333333333333	0	0	1.16666666666667	0	0	0	0	0	0	1.33333333333333	0	1	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ko04727"	243.221284271284	84.7142857142857	295.027705627706	267.916161616162	172.854256854257	123.161904761905	252.805916305916	168.915800865801	194.004761904762	260.273304473304	234.816522366522	208.973304473304	203.766630591631	183.99044011544	120.366161616162	209.361038961039	196.770562770563	161.421861471861	239.184487734488	348.075324675325	281.205808080808	356.706277056277	224.696753246753	271.1	303.916522366522	136.419264069264	281.616883116883	418.01461038961	302.719011544012	217.499494949495	296.168181818182	117.83961038961	251.835209235209	292.365800865801	343.436868686869	268.053896103896	189.150072150072	181.396753246753	264.363780663781	187.842712842713	289.097113997114	168.430808080808	156.532467532468	147.407142857143	175.616161616162	191.209523809524	136.067929292929	262.727344877345	155.551406926407	226.829761904762	343.418181818182	287.056746031746	225.486868686869	405.198773448773	365.2613997114	310.551984126984	274.052705627706	186.234523809524	194.943542568543	212.432828282828	145.2	290.01544011544	262.832828282828	235.786904761905	354.330086580087	249.553896103896	309.994372294372	239.046753246753	217.128571428571	223.056277056277	279.442352092352	230.659018759019	213.906277056277	265.977705627706	269.0670995671	220.001875901876	218.271428571429	169.287950937951	159.58676046176	302.178896103896	259.530447330447	259.219264069264	281.766522366522	265.114141414141	218.554617604618	245.482828282828	195.890476190476	256.504617604618	259.726984126984	271.509018759019	302.801875901876	173.376406926407	160.042352092352	247.128066378066	186.951515151515	192.270238095238	233.485209235209	304.617821067821	244.641991341991	273.377344877345	307.373809523809	244.566161616162	194.649494949495	336.264141414141	281.478066378066	355.606637806638	271.698773448773	202.586868686869	321.104725829726	225.216991341991	149.824134199134	124.649134199134	246.805916305916	144.981998556999	169.583333333333	105.002380952381	202.269047619048	241.906998556999	222.644733044733	246.268181818182	130.926406926407	104.310678210678	291.206637806638	234.260930735931	281.78759018759	302.497835497835	226.075685425685
"ko04728"	0	0	0	0	0	1.5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	1	0	0	0.833333333333333	0	0	1.16666666666667	0	0	0	0	0	0	1.33333333333333	0	1	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ko04910"	230.321356421356	66.3071428571428	230.178138528139	216.174747474747	185.936652236652	91.6809523809524	214.193434343434	137.679329004329	188.407142857143	255.837842712843	203.178499278499	153.653318903319	187.273196248196	165.892243867244	126.427128427128	225.519805194805	181.670995670996	128.88354978355	166.669624819625	236.555519480519	219.874927849928	302.640043290043	207.317424242424	264.35	271.065404040404	128.638203463203	229.273917748918	404.879329004329	262.264862914863	163.377128427128	235.361471861472	118.366233766234	196.493795093795	239.816233766234	223.670815295815	218.580519480519	137.141702741703	131.237662337662	229.4056998557	110.816594516595	244.216414141414	160.988023088023	135.609090909091	113.140476190476	218.721176046176	172.229761904762	115.344083694084	195.65652958153	126.476298701299	175.010714285714	274.700757575758	181.448015873016	174.600577200577	353.068434343434	341.221176046176	259.555158730159	223.7829004329	120.382142857143	127.094985569986	279.908080808081	169.783333333333	224.036291486291	212.843795093795	207.55	271.369805194805	214.609090909091	206.561471861472	225.592424242424	189.402380952381	176.754329004329	303.262842712843	151.627128427128	139.480519480519	207.872186147186	218.35974025974	196.275937950938	185.561904761905	151.723737373737	84.2987373737374	236.084090909091	218.875937950938	169.173917748918	220.035642135642	172.868975468975	173.176118326118	193.509271284271	183.514285714286	177.526118326118	211.317063492063	196.98189033189	282.250937950938	125.525108225108	137.379509379509	158.999747474747	193.675757575758	172.267857142857	154.260461760462	235.000577200577	182.261471861472	250.833910533911	204.545238095238	213.327128427128	152.604509379509	237.95588023088	191.350937950938	257.542604617605	243.698196248196	194.058910533911	270.147005772006	161.597186147186	182.398376623377	84.3733766233766	220.298196248196	83.9249278499279	139.455952380952	98.1619047619048	146.495238095238	232.002308802309	253.222366522367	238.409090909091	140.135822510823	95.5267676767677	251.3556998557	169.317965367965	212.702128427128	216.795346320346	142.167604617605
"ko04914"	85.1475468975469	16.3857142857143	82.6400432900433	80.6914141414141	78.9890331890332	34.8047619047619	80.4196248196248	56.2829004329004	64.8880952380952	82.7652236652237	72.4451659451659	65.4676046176046	64.2517676767677	58.8136724386724	50.3795093795094	69.551948051948	60.8138528138528	33.7668831168831	66.3434343434343	95.3995670995671	78.2344516594517	102.209090909091	76.204329004329	85.1	91.6261183261183	51.7560606060606	91.5941558441558	149.445995670996	96.8803391053391	65.7390331890332	76.6924242424242	37.4448051948052	78.6080808080808	91.4114718614719	90.7148629148629	88.8971861471861	55.8726551226551	56.0162337662338	82.4199855699856	45.3832611832612	91.2747474747475	64.840404040404	56.104329004329	44.2166666666667	70.9176046176046	59.4404761904762	43.6167027417027	81.0529581529582	47.5477272727273	65.5535714285714	97.2757575757576	68.3456349206349	62.8743867243867	130.20772005772	122.215223665224	93.9646825396825	78.0888528138528	51.7678571428571	43.4092712842713	84.3414141414141	47.05	89.1529581529581	82.9556998556999	70.1011904761905	101.954329004329	75.9614718614719	69.1948051948052	79.8233766233766	71.1452380952381	59.8186147186147	102.348556998557	66.996176046176	63.5281385281385	77.5829004329004	94.371645021645	72.4390331890332	71.8857142857143	52.6023088023088	44.6082611832612	98.2412337662338	74.3080808080808	70.1441558441558	80.3784992784993	74.1308802308802	75.3189754689755	70.6223665223665	66.7666666666667	70.7142135642136	71.1801587301587	86.8128427128427	90.296176046176	35.9584415584416	30.498556998557	67.6009379509379	59.0424242424242	68.7607142857143	62.796176046176	93.6505772005772	77.4781385281385	88.0767676767677	85.5095238095238	76.3556998556999	53.7199855699856	87.3761183261183	77.6366522366522	99.1533189033189	86.0862914862915	69.5458152958153	102.95652958153	57.5840909090909	55.8483766233766	27.3090909090909	82.6148629148629	30.9320707070707	50.3833333333333	33.1452380952381	57.9785714285714	68.8618326118326	79.5628427128427	82.5876623376623	37.8203463203463	30.4291486291486	91.4842712842713	66.5572510822511	81.5342712842713	88.0798701298701	63.7818903318903
"ko04915"	85.1475468975469	16.3857142857143	82.6400432900433	80.6914141414141	78.9890331890332	34.8047619047619	80.4196248196248	56.2829004329004	64.8880952380952	82.7652236652237	72.4451659451659	65.4676046176046	64.2517676767677	58.8136724386724	50.3795093795094	69.551948051948	60.8138528138528	33.7668831168831	66.3434343434343	95.3995670995671	78.2344516594517	102.209090909091	76.204329004329	85.1	91.6261183261183	51.7560606060606	91.5941558441558	149.445995670996	96.8803391053391	65.7390331890332	76.6924242424242	37.4448051948052	78.6080808080808	91.4114718614719	90.7148629148629	88.8971861471861	55.8726551226551	56.0162337662338	82.4199855699856	45.3832611832612	91.2747474747475	64.840404040404	56.104329004329	44.2166666666667	70.9176046176046	59.4404761904762	43.6167027417027	81.0529581529582	47.5477272727273	65.5535714285714	97.2757575757576	68.3456349206349	62.8743867243867	130.20772005772	122.215223665224	93.9646825396825	78.0888528138528	51.7678571428571	43.4092712842713	84.3414141414141	47.05	89.1529581529581	82.9556998556999	70.1011904761905	101.954329004329	75.9614718614719	69.1948051948052	79.8233766233766	71.1452380952381	59.8186147186147	102.348556998557	66.996176046176	63.5281385281385	77.5829004329004	94.371645021645	72.4390331890332	71.8857142857143	52.6023088023088	44.6082611832612	98.2412337662338	74.3080808080808	70.1441558441558	80.3784992784993	74.1308802308802	75.3189754689755	70.6223665223665	66.7666666666667	70.7142135642136	71.1801587301587	86.8128427128427	90.296176046176	35.9584415584416	30.498556998557	67.6009379509379	59.0424242424242	68.7607142857143	62.796176046176	93.6505772005772	77.4781385281385	88.0767676767677	85.5095238095238	76.3556998556999	53.7199855699856	87.3761183261183	77.6366522366522	99.1533189033189	86.0862914862915	69.5458152958153	102.95652958153	57.5840909090909	55.8483766233766	27.3090909090909	82.6148629148629	30.9320707070707	50.3833333333333	33.1452380952381	57.9785714285714	68.8618326118326	79.5628427128427	82.5876623376623	37.8203463203463	30.4291486291486	91.4842712842713	66.5572510822511	81.5342712842713	88.0798701298701	63.7818903318903
